Id,C1,C2,C3,C4,C5,C6,C7
1030,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,185.15614303700988,78.9679071935397,382.42649089380166
1031,429.8875226973147,550.7100921881075,731.7109720097937,361.78135616697125,184.75614303700985,78.97790719353969,382.44649089380175
1032,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.95790719353971,382.41649089380167
1033,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.41649089380167
1034,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.95790719353971,382.42649089380166
1035,425.8875226973147,546.7100921881075,722.7109720097937,355.78135616697125,184.74614303700986,78.9679071935397,382.42649089380166
1036,560.8875226973147,764.7100921881075,835.7109720097937,318.78135616697125,184.90614303700988,79.05790719353968,382.84649089380173
1037,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.42649089380166
1038,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.74614303700986,78.95790719353971,382.41649089380167
1039,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.72614303700988,78.9679071935397,382.42649089380166
1040,412.8875226973147,530.7100921881075,660.7109720097937,310.78135616697125,184.75614303700985,78.9679071935397,382.42649089380166
1041,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.74614303700986,78.9679071935397,382.42649089380166
1042,423.8875226973147,542.7100921881075,716.7109720097937,351.78135616697125,184.73614303700987,78.97790719353969,382.42649089380166
1043,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.72614303700988,78.9679071935397,382.42649089380166
1044,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.42649089380166
1045,562.8875226973147,769.7100921881075,837.7109720097937,319.78135616697125,184.7661430370099,78.97790719353969,382.44649089380175
1046,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.42649089380166
1047,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.41649089380167
1048,418.8875226973147,536.7100921881075,689.7109720097937,328.78135616697125,184.74614303700986,78.9679071935397,382.42649089380166
1049,420.8875226973147,538.7100921881075,697.7109720097937,335.78135616697125,184.73614303700987,78.95790719353971,382.41649089380167
1050,557.8875226973147,760.7100921881075,827.7109720097937,327.78135616697125,184.84614303700988,79.3479071935397,382.81649089380176
1051,422.8875226973147,542.7100921881075,708.7109720097937,343.78135616697125,184.74614303700986,78.9679071935397,382.43649089380176
1052,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.74614303700986,78.9679071935397,382.43649089380176
1053,422.8875226973147,540.7100921881075,709.7109720097937,341.78135616697125,184.99614303700986,80.10790719353969,382.5264908938017
1054,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.95790719353971,382.42649089380166
1055,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.74614303700986,78.9679071935397,382.41649089380167
1056,536.8875226973147,566.7100921881075,719.7109720097937,355.78135616697125,185.7661430370099,79.01790719353971,382.45649089380174
1057,418.8875226973147,537.7100921881075,692.7109720097937,331.78135616697125,184.73614303700987,78.95790719353971,382.42649089380166
1058,417.8875226973147,535.7100921881075,681.7109720097937,324.78135616697125,184.74614303700986,78.9679071935397,382.42649089380166
1059,415.8875226973147,533.7100921881075,677.7109720097937,320.78135616697125,186.0261430370099,79.2779071935397,382.6564908938017
1060,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.42649089380166
1061,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.74614303700986,78.9679071935397,382.42649089380166
1062,418.8875226973147,536.7100921881075,694.7109720097937,331.78135616697125,185.2761430370099,79.10790719353969,382.55649089380177
1063,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.42649089380166
1064,429.8875226973147,550.7100921881075,730.7109720097937,361.78135616697125,184.73614303700987,78.9679071935397,382.42649089380166
1065,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.43649089380176
1066,415.8875226973147,533.7100921881075,673.7109720097937,319.78135616697125,184.73614303700987,78.9679071935397,382.42649089380166
1067,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.73614303700987,78.9679071935397,382.41649089380167
1068,535.8875226973147,565.7100921881075,715.7109720097937,352.78135616697125,184.74614303700986,78.9679071935397,382.41649089380167
1069,558.8875226973147,760.7100921881075,827.7109720097937,328.78135616697125,184.92614303700987,79.2879071935397,383.2564908938017
1070,412.8875226973147,530.7100921881075,657.7109720097937,308.78135616697125,184.7661430370099,78.97790719353969,382.42649089380166
1071,418.8875226973147,537.7100921881075,690.7109720097937,330.78135616697125,184.75614303700985,78.98790719353968,382.44649089380175
1072,413.8875226973147,531.7100921881075,666.7109720097937,314.78135616697125,184.74614303700986,78.9679071935397,382.41649089380167
